sensor,timestamp,x,y,z
10,1411919959304.0,0.1725142,-0.47717267,0.37982178
10,1411930053470.0,0.0040894747,0.14819568,-0.0294981
10,1411939035450.0,-0.109434485,0.5661037,-0.35695362
10,1411950744356.0,-0.13816404,0.6379494,-0.43187523
10,1411958859199.0,-0.07861352,0.42882746,-0.24472523
10,1411970501960.0,0.007886887,0.3074519,0.26066208
10,1411978506439.0,0.05228758,0.1286996,0.3614273
10,1411999115554.0,0.19007564,0.078430176,0.762599
10,1412010043887.0,0.449615,0.19629878,0.72815895
10,1412018102741.0,0.2096082,-0.511644,0.19909191
10,1412029905606.0,-0.05771613,-0.32313222,-0.051854134
10,1412037877689.0,-0.28558874,0.30581117,-0.15536404
10,1412048774304.0,-0.45490825,0.4450735,-0.29813385
10,1412057686908.0,-0.50604093,0.06910074,-0.088731766
10,1412068532377.0,-0.43485737,-0.35942006,0.244133
10,1412078414043.0,-0.33740783,-0.44609165,0.50667953
10,1412098093835.0,-0.34476566,-0.024271011,0.42635918
10,1412108033731.0,-0.39365554,0.019366384,0.30594635
10,1412117071960.0,-0.42101896,-0.11089563,0.23938465
10,1412127892637.0,-0.4190811,-0.24894428,0.21901894
10,1412137859356.0,-0.4304458,-0.19699073,0.14099503
10,1412147999616.0,-0.5280129,-0.086826205,-0.066140175
10,1412157214408.0,-0.6323054,-0.049706817,-0.13695908
10,1412167650970.0,-0.5899271,0.0056085587,-0.24472523
10,1412177105293.0,-0.49234784,0.102408886,0.012413979
10,1412197127116.0,-0.44765997,-0.13531983,0.45925236
10,1412206943106.0,-0.4748764,-0.09426141,0.39247608
10,1412225370710.0,-0.47516024,0.02959609,0.36899948
10,1412235090189.0,-0.44016373,-0.24516416,0.50368595
10,1412245158626.0,-0.3930272,-0.23750377,0.52868843
10,1412255562376.0,-0.27851236,0.010876298,0.6331558
10,1412267155241.0,-0.26953435,0.02914977,0.59834194
10,1412275138314.0,-0.18981934,-0.031794786,0.6402273
10,1412295857637.0,-0.120028734,-0.337049,0.7646761
10,1412306702897.0,-0.10569191,-0.332026,0.8025341
10,1412314591804.0,-0.050005198,-0.023845315,0.6450577
10,1412326497012.0,-0.058882236,0.07338381,0.5884323
10,1412334412533.0,-0.16043425,0.26744986,0.23866177
10,1412346383626.0,-0.17677498,0.2687353,0.16629124
10,1412354264720.0,-0.21810293,0.21769774,0.24211979
10,1412366082168.0,-0.2160008,0.037632942,0.19783497
10,1412373943418.0,-0.1715653,-0.092646,0.271492
10,1412394688626.0,-0.17668486,-0.24488306,0.39156914
10,1412405639981.0,-0.13845563,-0.17483473,0.35495377
10,1412433118158.0,-0.21556425,-0.091160655,0.19728374
10,1412444672949.0,-0.21515799,-0.1586647,0.11495304
10,1412453504356.0,-0.206002,-0.13869023,-0.035007477
10,1412464323210.0,-0.23744035,-0.093238354,-0.15954399
10,1412473650553.0,-0.22969246,0.0057094097,-0.11709213
10,1412492795501.0,-0.18571877,-0.21918619,-0.0889864
10,1412503875762.0,-0.16596746,-0.2037046,0.0030851364
10,1412511545866.0,-0.084551096,-0.0959661,0.029423714
10,1412525107637.0,-0.05321598,-0.114721775,0.06542969
10,1412532722481.0,-0.024013758,-0.15720725,0.0730629
10,1412543451231.0,-0.029865503,-0.07832074,-0.08062363
10,1412551062116.0,-0.020275831,0.11320782,-0.04710293
10,1412562439460.0,0.010382175,0.4045992,-0.04733944
10,1412571844408.0,-0.029559135,0.35129106,0.20459366
10,1412581851074.0,0.10930395,0.31847858,0.39564514
10,1412591553939.0,0.29351592,0.22312891,0.7126198
10,1412601209460.0,0.29980958,0.073495984,0.91555214
10,1412611021074.0,0.35571337,-0.37425423,1.275938
10,1412625770605.0,0.259606,-0.6831486,1.4769993
10,1412633674616.0,0.20433795,-0.7201208,1.4597797
10,1412643335605.0,0.11883628,0.13699973,0.50075626
10,1412650910501.0,-0.2379061,0.6206147,-0.57424355
10,1412661719564.0,-0.29757178,0.9048717,-0.5767565
10,1412671525710.0,0.27801204,1.5265188,0.4331417
10,1412691200866.0,0.65914917,0.53955454,1.9921198
10,1412701316751.0,0.473132,0.07957661,1.8719711
10,1412711120553.0,0.08215892,-0.47585106,1.1739435
10,1412721018574.0,-0.36776102,-0.5969088,0.09071159
10,1412730855866.0,-0.7390467,-0.35905814,-0.42620468
10,1412741087741.0,-0.5037724,-0.36613715,-0.44823742
10,1412750977689.0,-0.01064086,-0.39879322,-0.52293205
10,1412760754980.0,0.23281276,-0.23472822,-0.27034855
10,1412770755085.0,0.2564448,-0.12353504,-0.2707548
10,1412781722220.0,-0.17076874,0.06799519,-0.20692825
10,1412790356439.0,-0.11056566,0.47503746,-0.061990738
10,1412800204564.0,0.013100147,0.31983173,-0.01859188
10,1412809218366.0,0.026949644,0.0009770393,0.07489586
10,1412819996908.0,0.014225483,-0.11611819,0.17159653
10,1412829861178.0,-0.014318228,-0.2109698,0.22544193
10,1412839899772.0,-0.09811902,-0.21917021,0.28370094
10,1412849890553.0,-0.16924047,-0.109822035,0.1665287
10,1412859859824.0,-0.13059545,-0.013476253,0.019373894
10,1412869576387.0,-0.062662125,0.009059787,0.010182381
10,1412889269512.0,-0.035046577,0.096506834,-0.026194572
10,1412899103053.0,-0.0013337135,0.08760822,-0.12713432
10,1412908080970.0,-0.01086998,-0.021460056,-0.08829975
10,1412919009824.0,-0.015819073,-0.069208264,-0.07557297
10,1412928955137.0,-0.06286836,-0.07373369,-0.046271324
10,1412938625137.0,-0.07866502,-0.04581809,0.15381527
10,1412947545501.0,-0.12732482,-0.11212325,0.26911163
10,1412958455293.0,-0.14626479,-0.24768269,0.6746912
10,1412967508366.0,-0.16533184,-0.33587146,1.1423254
10,1412987737012.0,-0.11879206,-0.48433924,1.531291
10,1412998045866.0,-0.16243172,-0.42210448,1.0604372
10,1413006937376.0,-0.25974882,-0.3141364,0.4801607
10,1413017919876.0,-0.55432045,0.19941556,-1.0417051
10,1413026880501.0,-0.39561427,1.6187254,-1.9831605
10,1413037576751.0,-0.24843228,1.9931533,-1.1657944
10,1413047344564.0,0.5390898,1.3371494,0.26538086
10,1413057368418.0,0.64375424,0.456133,1.0716848
10,1413067169199.0,0.9400284,-1.721398,2.185135
10,1413086893574.0,0.54827225,-0.36287677,1.4631062
10,1413096906855.0,0.26212788,-0.13249815,1.1264534
10,1413105878522.0,-0.27646828,0.083871365,0.25350475
10,1413116628470.0,-0.29000378,0.09060252,0.112496376
10,1413126444980.0,-0.20200932,0.051419497,-0.04293537
10,1413136593730.0,-0.19181585,0.012122631,-0.22220612
10,1413146564303.0,-0.27320623,0.2458657,-0.54077053
10,1413156397532.0,-0.18222785,0.5888412,-0.051184654
10,1413166352897.0,0.1340164,0.09845579,0.16121578
10,1413185865449.0,0.206272,0.50126314,-0.46940613
10,1413195359095.0,0.1398294,0.44119215,-0.3754635
10,1413205898991.0,-0.10055566,-0.011910796,-0.14916801
10,1413215775918.0,-0.20411587,-0.34089434,-0.014105797
10,1413244238262.0,-0.020810604,-0.005151987,0.22786331
10,1413254854720.0,0.0019886494,-0.105559826,0.15786743
10,1413264596855.0,0.017122269,-0.10304749,0.047771454
10,1413275501647.0,-0.03789425,0.037804604,-0.15948677
10,1413283752689.0,-0.10450721,0.18066418,-0.29571056
10,1413294192636.0,-0.10870409,0.20936382,-0.41549206
10,1413304298782.0,-0.025595427,0.24991715,-0.4510374
10,1413313953678.0,0.043437004,0.14975,-0.35799408
10,1413324150709.0,0.053520203,-0.023053527,-0.1465292
10,1413333731647.0,0.11529982,-0.23713982,0.041068077
10,1413343889876.0,0.13544643,-0.28428638,0.21373558
10,1413353560657.0,0.06953883,-0.16071928,0.3044529
10,1413361386282.0,0.021649003,-0.17029345,0.51753616
10,1413384195605.0,-0.0011827946,-0.15157712,0.46867943
10,1413393171282.0,-0.06646168,-0.059513927,0.5589323
10,1413400842741.0,-0.114346504,-0.035568476,0.5325966
10,1413413621491.0,-0.0980227,0.056870222,0.35248852
10,1413423037793.0,-0.12646973,0.2012173,0.37748337
10,1413433353418.0,-0.19412768,0.1798954,0.48220253
10,1413441804303.0,-0.20631754,0.12819326,0.4443798
10,1413453044251.0,-0.1959014,0.2551334,0.38507557
10,1413462725605.0,-0.22301424,0.29961562,0.4642315
10,1413482441439.0,-0.19466758,0.20449114,0.44729042
10,1413493378053.0,-0.17062628,0.19986832,0.44577122
10,1413501399511.0,-0.08657372,0.22662055,0.44146252
10,1413513147636.0,-0.08180666,0.2299757,0.4300146
10,1413521206855.0,-0.034101367,0.37043345,0.3129177
10,1413532139199.0,-0.010449767,0.34356785,0.3682356
10,1413541896230.0,0.038668513,0.16672432,0.46738243
10,1413552797793.0,0.09909022,-0.011960268,0.47147846
10,1413560849511.0,0.03960073,0.10813701,0.48474693
10,1413581345813.0,-0.004371166,0.23030221,0.34291363
10,1413592252949.0,-0.010364294,0.23257744,0.31780815
10,1413600197063.0,-0.05565524,0.19084144,0.22176456
10,1413612038470.0,-0.0815984,0.08086288,0.19611168
10,1413619941386.0,-0.09808898,-0.0012383461,0.17582989
10,1413630891074.0,-0.14040387,-0.08170831,0.18224049
10,1413639753834.0,-0.17500997,-0.10363746,0.14546108
10,1413651604459.0,-0.17281747,-0.13512099,0.18021297
10,1413659548991.0,-0.22468793,-0.20176458,0.095947266
10,1413680295970.0,-0.22081065,-0.2943039,-0.05166626
10,1413690254668.0,-0.25302517,-0.4679742,-0.0037431717
10,1413699148418.0,-0.22081208,-0.69447863,0.121463776
10,1413710936751.0,-0.11904156,-0.78877175,0.1357727
10,1413718941959.0,-0.09728956,-0.7636452,0.19699764
10,1413730722793.0,-0.10795903,-0.68170094,0.14026928
10,1413738666490.0,-0.118310094,-0.5793582,0.09979248
10,1413749578886.0,-0.15591109,-0.49100196,0.042536736
10,1413758453938.0,-0.1760875,-0.44861364,0.023659706
10,1413779150970.0,-0.12228906,-0.22524965,0.0073366165
10,1413790053886.0,-0.11024892,-0.06990552,0.035969734
10,1413798087897.0,-0.06727493,0.06734109,0.14721107
10,1413809820553.0,-0.07012665,0.12389684,0.17189789
10,1413817818990.0,-0.03404796,0.27237904,0.23104191
10,1413829631907.0,-0.02016592,0.310333,0.29437256
10,1413837574511.0,0.03260982,0.26553595,0.40543175
10,1413848450605.0,0.05664742,0.1279589,0.39773273
10,1413857397115.0,0.043762684,0.101886034,0.44562435
10,1413877811855.0,0.026830435,0.17282581,0.43232632
10,1413888000345.0,0.00093340874,0.115707755,0.36017513
10,1413896904199.0,0.018474936,0.0054495335,0.4013605
10,1413907853313.0,0.016189814,-0.03538668,0.45246124
10,1413917726543.0,-0.015572548,-0.047054887,0.39581108
10,1413927673470.0,-0.03201008,-0.04504776,0.41584492
10,1413937497532.0,-0.10154235,-0.113589525,0.38381767
10,1413947540136.0,-0.09639931,-0.12588048,0.30139637
10,1413957158053.0,-0.1612401,0.05308771,0.23043728
10,1413967360709.0,-0.15926516,0.08187151,0.16912746
10,1413975827740.0,-0.16780841,0.016824007,0.16782665
10,1413986905032.0,-0.15150154,0.0042489767,0.13267708
10,1413995798626.0,-0.16228032,0.028967023,0.28353882
10,1414006626334.0,-0.14157927,0.027359605,0.21010113
10,1414015512428.0,-0.0906409,0.07508397,0.1790266
10,1414027330709.0,-0.07675564,0.12120962,0.26088715
10,1414035186855.0,-0.0903939,0.08226073,0.22716618
10,1414046196126.0,-0.1818397,-0.06776106,0.14885044
10,1414055070084.0,-0.22743082,-0.153077,0.08308411
10,1414075809095.0,-0.36248028,0.030208588,0.115166664
10,1414086698782.0,-0.35723555,0.041407228,0.09131813
10,1414094641438.0,-0.37905145,0.13306355,0.19649315
10,1414106471647.0,-0.4160372,0.13872719,0.30195332
10,1414114403522.0,-0.39473033,0.13321304,0.46420097
10,1414125719772.0,-0.34549892,0.12000787,0.56862926
10,1414134927897.0,-0.28809094,0.043899894,0.6056366
10,1414145186178.0,-0.25422096,0.04765761,0.5176382
10,1414154919772.0,-0.26559663,0.09272385,0.6553726
10,1414174682376.0,-0.38204837,0.014462113,0.5409355
10,1414184669876.0,-0.3886578,0.059219122,0.29357052
10,1414193784615.0,-0.36495066,-0.07540512,0.30811882
10,1414205346542.0,-0.290982,-0.16331184,0.25958252
10,1414211811126.0,-0.2047913,-0.20879543,0.2763424
10,1414226689928.0,-0.059354305,-0.10589075,0.19278622
10,1414234598678.0,0.050435305,0.08121681,0.26593494
10,1414244362011.0,0.13824546,0.16498983,0.24599457
10,1414252438313.0,0.18853939,0.19850421,0.15022945
10,1414273212167.0,0.34693003,-0.43993282,0.37983418
10,1414283473730.0,0.45432448,-0.70113015,0.899003
10,1414293403938.0,0.4958651,-0.632241,1.361146
10,1414303349251.0,0.5383873,0.05910623,1.236846
10,1414313361542.0,0.50012445,0.6950832,0.8849764
10,1414323117219.0,0.36413836,0.66574895,0.56596947
10,1414333126803.0,0.5024557,0.6596161,0.1904602
10,1414342875657.0,0.43511546,0.69120574,-0.34953117
10,1414352942011.0,0.7651654,1.3040079,-0.05099392
10,1414372340761.0,0.67373216,0.35039264,0.20539284
10,1414382351803.0,0.62320614,0.19517994,0.08415222
10,1414392117896.0,0.36250544,-0.19661796,-0.44451046
10,1414402355084.0,0.024368525,-0.7956828,-0.6509714
10,1414412359615.0,3.8146973e-05,-1.021735,-0.4543543
10,1414422165761.0,0.22356582,-0.56127596,-0.5889292
10,1414432161438.0,0.34866285,0.1158905,-0.5156975
10,1414441928574.0,0.2213546,0.7028986,-0.40140152
10,1414451883626.0,0.24051464,0.91431725,-0.37117004
10,1414462942949.0,0.12554729,0.69241714,0.34019852
10,1414471539667.0,-0.14063513,-0.4693997,0.8339195
10,1414481239407.0,-0.057264328,-0.41034007,0.4899969
10,1414491063626.0,-0.30004406,-0.015951872,0.66046524
10,1414501125344.0,-0.50127923,-0.32877767,0.6472025
10,1414510931646.0,0.040048838,-0.03422463,0.83747864
10,1414520948782.0,-0.010323167,0.16253877,0.7958422
10,1414529790813.0,-0.12906063,0.1565491,0.5440798
10,1414540602219.0,-0.13364673,0.30396402,0.29903698
10,1414550457844.0,-0.19614065,0.04173982,-0.10935974
10,1414561366178.0,-0.14051414,-0.20252955,-0.39033222
10,1414570208938.0,-0.0046277046,-0.16651654,-0.40751648
10,1414580148886.0,0.042610288,-0.31866896,-0.43052006
10,1414589150084.0,0.12307048,-0.49056137,0.18756485
10,1414599968365.0,0.31100953,-0.68621266,0.012438774
10,1414609822219.0,0.17490244,-0.1397394,0.084098816
10,1414619790501.0,-0.07899904,0.09831834,-0.00931263
10,1414629727428.0,-0.09603727,0.16074157,0.044146538
10,1414639634355.0,-0.09457123,0.27651262,0.122364044
10,1414649598157.0,-0.13365495,0.42934012,0.21637917
10,1414668967896.0,-0.21743286,0.29035735,0.31840324
10,1414679244407.0,-0.26063573,0.06482625,0.3367319
10,1414689183209.0,-0.29607618,-0.040423036,0.5395107
10,1414699028001.0,-0.29681027,-0.021372914,0.5261841
10,1414709068573.0,-0.2800573,0.079185605,0.56891537
10,1414718682167.0,-0.27075624,0.09171128,0.5083647
10,1414727693053.0,-0.235677,-0.01179719,0.3887682
10,1414738439198.0,-0.21490371,-0.11558592,0.39988422
10,1414747396282.0,-0.21162939,-0.39119577,0.27532768
10,1414767758573.0,-0.20058906,-0.40385735,0.23586082
10,1414778123105.0,-0.21618557,-0.38978064,0.2042284
10,1414788179459.0,-0.29906678,-0.11478257,0.062137604
10,1414798201542.0,-0.33017063,-0.09255004,0.045389175
10,1414807724094.0,-0.32564914,-0.16979027,-0.06385422
10,1414817740500.0,-0.32054257,-0.17916179,-0.06432438
10,1414827635969.0,-0.33887446,-0.28577363,-0.016238213
10,1414837585605.0,-0.3522768,-0.30542636,-0.03337574
10,1414847445969.0,-0.3234831,-0.16691136,-0.011118889
10,1414866810553.0,-0.30977762,0.03452909,-0.14401436
10,1414876928053.0,-0.32311618,0.025309563,-0.15690804
10,1414886919928.0,-0.28801334,-0.14709866,-0.12433815
10,1414896981803.0,-0.274477,-0.11801553,-0.07903767
10,1414906704459.0,-0.19362044,0.06239474,0.016968727
10,1414916564355.0,-0.15427446,0.22160101,0.057395935
10,1414926558573.0,-0.11856651,0.23729444,0.08322048
10,1414936384198.0,-0.12598395,0.19560444,0.24889946
10,1414946400553.0,-0.050510168,0.2742058,0.462574
10,1414965809303.0,0.048241377,-0.1941545,1.0453243
10,1414975682844.0,0.077207804,-0.37388885,1.3345613
10,1414985576178.0,0.0116888285,-0.1292367,1.1941681
10,1414995132063.0,-0.033502817,0.045431256,1.0999107
10,1415005818157.0,-0.3558756,-0.036423326,-0.19419193
10,1415015668000.0,0.112496614,1.3879106,-1.5855961
10,1415023667844.0,-0.0479182,1.8858956,-0.6877718
10,1415037587740.0,0.84548736,1.2162629,0.717082
10,1415045635709.0,0.7875484,1.386667,0.7304745
10,1415065042792.0,0.7370647,-0.8948343,1.929616
10,1415074794563.0,0.3714242,-0.25463974,1.4056501
10,1415082792636.0,0.007494211,-0.09903014,1.0489101
10,1415096895865.0,-0.10124159,-0.1473676,0.5513649
10,1415105811542.0,-0.07284284,0.12698841,0.082250595
10,1415115681907.0,-0.11330414,0.4743514,-0.18419647
10,1415125441646.0,-0.181571,0.5717885,-0.30304432
10,1415135363573.0,-0.17879641,0.53965074,-0.3653698
10,1415141874771.0,-0.19078434,0.49177086,-0.55690765
10,1415163558990.0,0.36202633,0.53743833,0.1639185
10,1415173554563.0,0.46155393,0.056422472,0.15195751
10,1415183505084.0,0.2286259,0.046312332,-0.39829636
10,1415194101594.0,0.27605903,0.4145769,-0.5476637
10,1415202124875.0,0.14536476,0.50748557,-0.4278984
10,1415214012740.0,-0.005155325,0.25238705,-0.21234322
10,1415222049042.0,-0.11431718,-0.11911976,0.020740509
10,1415232868209.0,-0.05923748,-0.02170229,0.1440897
10,1415242743938.0,-0.027576566,0.056286454,0.27818012
10,1415254286907.0,-0.032034397,-0.12346113,0.36715984
10,1415262708052.0,0.04649067,-0.2820375,0.5507965
10,1415273338677.0,0.012114763,-0.39248228,0.59797573
10,1415281287427.0,-0.0031989813,-0.5354214,0.54440594
10,1415293121073.0,-0.014710546,-0.37269354,0.4248352
10,1415301144979.0,-0.15519965,-0.15069723,0.18056393
10,1415312053521.0,-0.2276001,0.18139756,-0.06172657
10,1415321824719.0,-0.27944505,0.10199666,-0.091415405
10,1415332777896.0,-0.26479185,-0.27683794,0.10922146
10,1415340776073.0,-0.23007917,-0.6509254,0.290699
10,1415353109615.0,-0.22179008,-0.69905543,0.434371
10,1415361503990.0,-0.24522293,-0.62445486,0.4800148
10,1415371337427.0,-0.36248112,-0.5188426,0.3158989
10,1415380173990.0,-0.4851861,-0.47424495,0.27501297
10,1415391104719.0,-0.61112714,-0.5136472,0.16358185
10,1415399988469.0,-0.6281152,-0.5067259,0.08772373
10,1415411806854.0,-0.6344929,-0.44503045,0.01127243
10,1415419775657.0,-0.70855045,-0.48472333,0.10270977
10,1415430699563.0,-0.700443,-0.4821955,0.13868713
10,1415440359302.0,-0.6267034,-0.41368425,0.109128
10,1415460502948.0,-0.58966804,-0.17879415,0.1496849
10,1415470182531.0,-0.5493734,-0.17309439,0.040696144
10,1415479046802.0,-0.5173683,-0.38322926,0.06013584
10,1415490935084.0,-0.5214362,-0.58393824,0.09247303
10,1415498960813.0,-0.50244904,-0.52019525,0.15660381
10,1415510658261.0,-0.4724977,-0.31080663,0.22297001
10,1415518663990.0,-0.50165486,-0.027390242,0.344656
10,1415529582792.0,-0.5230968,0.0654062,0.39632988
10,1415539423677.0,-0.430928,-0.0363636,0.40968704
10,1415559254771.0,-0.27247834,-0.15809464,0.45107937
10,1415570059719.0,-0.24302673,-0.19922435,0.4576006
10,1415577962948.0,-0.2004795,-0.16016316,0.5417118
10,1415588928000.0,-0.17716813,-0.09950507,0.56512547
10,1415598708886.0,0.0056169033,0.2921871,0.4751711
10,1415609757011.0,0.06311512,0.4380678,0.4979725
10,1415617723625.0,0.21642685,0.6502085,0.44608498
10,1415628396229.0,0.2585256,0.645889,0.2014246
10,1415637397115.0,0.3371755,0.85210246,0.06319332
10,1415657868886.0,0.40735316,0.16056323,0.40426922
10,1415667974302.0,0.44883013,0.16609395,0.4335432
10,1415676976177.0,0.3277353,0.145473,0.41888905
10,1415687761229.0,0.1104393,0.1326201,0.48218727
10,1415696587063.0,-0.03916073,0.13178551,0.4385538
10,1415707605917.0,-0.11745858,0.12804163,0.2710352
10,1415717491906.0,-0.05778241,0.09681797,0.15159321
10,1415727446490.0,-0.059087753,0.034642458,-0.027420044
10,1415737152011.0,0.01829958,0.015741706,-0.1398611
10,1415756925917.0,0.37440336,-0.054430008,-0.22551441
10,1415766932167.0,0.44561863,-0.026448727,-0.2815752
10,1415776762115.0,0.5917994,0.14895153,-0.19876003
10,1415786744511.0,0.6294687,0.24984276,-0.019443512
10,1415796632375.0,0.6126895,0.225721,0.30150032
10,1415807408469.0,0.63550675,0.052601576,0.57896614
10,1415815291125.0,0.73268926,-0.009426951,0.9914446
10,1415827053886.0,0.7028693,-0.036314726,1.5907536
10,1415835037896.0,0.7775917,-0.22183704,1.8646088
10,1415855730292.0,0.80670047,-0.06276846,0.45688057
10,1415866639146.0,0.13527274,1.2897077,-1.3908863
10,1415872991906.0,-0.32201624,2.424566,-2.1354823
10,1415888000135.0,0.57253134,2.1483564,-0.11046219
10,1415895925813.0,0.48235106,2.2523592,-0.11482048
10,1415906894042.0,1.945899,-0.29086137,2.9044514
10,1415913307844.0,1.5771945,-0.8008293,2.2819586
10,1415927548885.0,0.48107892,-0.7193911,0.55204105
10,1415935486229.0,0.5432165,-0.6581706,0.5698948
10,1415954899927.0,0.35197306,0.68681335,-1.1579685
10,1415963048260.0,0.54592276,0.67005086,-0.8299608
10,1415973786229.0,0.6320049,-0.0002592802,-0.5774803
10,1415984289354.0,0.09212339,0.039345622,-0.35010433
10,1415994239042.0,-0.14347088,0.15832019,-0.08711624
10,1416004369042.0,-0.09736216,0.18007374,0.05189705
10,1416014319927.0,-0.103702426,-0.0089172125,0.1966629
10,1416023810031.0,-0.14685059,0.066438675,0.19409847
10,1416033687219.0,-0.42105854,0.11394358,0.33749104
10,1416053817271.0,-0.60579205,0.23541379,0.00600338
10,1416072096385.0,-0.7068454,-0.29348755,-0.12892914
10,1416081807271.0,-0.81156385,-0.5732287,-0.15780258
10,1416091892896.0,-0.87655485,-0.2834965,-0.26973915
10,1416102550656.0,-0.9708053,0.07022011,-0.31589794
10,1416113056906.0,-1.0610474,0.053881526,-0.17721653
10,1416122962323.0,-1.0516503,-0.31869936,0.22301292
10,1416132947844.0,-0.8975034,-0.48213458,0.4633131
10,1416152683417.0,-0.7854378,-0.10602522,0.675725
10,1416162350656.0,-0.7781904,-0.067738414,0.6093044
10,1416172195500.0,-0.67151463,-0.43572438,0.35945225
10,1416181706802.0,-0.8099861,-0.636847,-1.0585403
10,1416191986437.0,-0.7080531,-0.82353604,-0.37525272
10,1416201737375.0,-0.35986054,-1.4991659,0.70470047
10,1416211889667.0,0.09928155,-0.9985033,1.9889107
10,1416221818885.0,0.21494305,-0.038191795,2.2774153
10,1416231765396.0,-0.18907845,0.28932625,1.9150524
10,1416242685031.0,-0.7226914,-0.015993714,1.2173023
10,1416251301385.0,-0.80647075,-0.07520318,0.45401287
10,1416261271333.0,-0.5622709,0.1682005,-0.14750385
10,1416271088885.0,-0.36432076,0.49014163,-0.606184
10,1416281040240.0,-0.34125006,0.39808834,-0.29218864
10,1416290872583.0,-0.24776733,0.16433573,0.18492222
10,1416300756646.0,0.093892336,-0.14210677,-0.11942768
10,1416310586229.0,0.14387119,0.37958854,0.18892288
10,1416320788781.0,0.07382393,0.13769639,0.17508125
10,1416330764510.0,0.14567852,-0.13118279,0.1758604
10,1416341669771.0,0.21237314,0.010253191,0.24617577
10,1416350265083.0,0.18992424,0.15068626,0.24822235
10,1416360129094.0,0.15543365,0.2564323,0.1923418
10,1416369967375.0,0.133533,0.3275814,0.0884037
10,1416379886802.0,0.16778898,0.35849398,0.017897606
10,1416389816646.0,0.15717173,0.25753486,-0.061307907
10,1416399736594.0,0.13723612,0.0031119585,-0.060383797
10,1416409611802.0,0.09898877,-0.114999294,-0.004412651
10,1416419535969.0,0.090732336,-0.077100754,-0.007080078
10,1416429356698.0,0.012947798,-0.066007495,0.04490471
10,1416448891594.0,-0.031672716,0.06256175,0.033032417
10,1416459084875.0,-0.043170452,0.094157696,0.0008649826
10,1416468005292.0,-0.21902847,0.14034069,0.3186903
10,1416478856489.0,-0.2671094,0.23049653,0.3739004
10,1416487762114.0,-0.33335257,0.49158126,0.64338017
10,1416498859562.0,-0.43754697,0.5117296,0.87940407
10,1416508781958.0,-0.40486908,0.21919811,1.2065964
10,1416518661489.0,-0.3335204,-0.19329381,1.4373827
10,1416528588364.0,-0.26566768,-0.3136667,1.4497061
10,1416548336906.0,-0.47561026,0.25765276,0.6413679
10,1416557986541.0,-0.4892621,0.29067856,0.33934402
10,1416567840239.0,-0.48465443,0.34974074,0.017258644
10,1416577842583.0,-0.3497858,0.5197056,-0.3741808
10,1416587935552.0,-0.10558319,0.58195984,-0.6449976
10,1416597954354.0,0.04110384,0.21726048,-0.64114475
10,1416607593208.0,0.2706622,-0.41047907,-0.3757763
10,1416617549510.0,0.49057233,-0.8644109,-0.0049495697
10,1416627449823.0,0.6147232,-1.2909372,0.47305775
10,1416646931437.0,0.5855136,-0.9016448,0.81911755
10,1416656854094.0,0.3823297,-0.5709336,0.5818424
10,1416666663156.0,0.21651423,-0.327451,0.21358871
10,1416676640344.0,0.10799742,0.036982656,-0.07520676
10,1416686487844.0,0.08121991,0.20160925,-0.20713615
10,1416696412114.0,0.084201574,0.12521899,-0.33383846
10,1416703733469.0,0.09855628,0.170704,-0.38412
10,1416718609146.0,0.047173977,0.15873003,-0.44253635
10,1416727430864.0,0.0028426647,0.18772197,-0.24328518
10,1416746948208.0,-0.10450673,0.24286652,-0.31417084
10,1416756538156.0,0.037266493,0.1142807,-0.17738533
10,1416763010396.0,0.1402061,-0.09401858,-0.19654274
10,1416777949927.0,0.14759398,-0.2970817,-0.17176437
10,1416785859614.0,0.08973694,-0.40778267,-0.07495785
10,1416795704666.0,0.06649065,-0.4096985,0.117744446
10,1416803566802.0,0.17661607,-0.141559,0.7881174
10,1416815811958.0,0.34909725,0.099736094,1.2354965
10,1416823738573.0,0.39109588,0.1589663,1.5716848
10,1416844462531.0,0.10911667,-0.010705829,1.358902
10,1416854573885.0,0.022436142,0.05747688,0.8331442
10,1416864550448.0,-0.22901273,0.5619987,-0.7181387
10,1416875465916.0,-0.2629118,0.48280603,-1.3090868
10,1416883334146.0,0.9810566,0.0070391893,0.3446102
10,1416894151646.0,1.0698223,-0.3622024,1.2159033
10,1416903071489.0,1.3308488,-1.2172099,2.5032482
10,1416914860448.0,1.15482,-1.2627901,2.2995625
10,1416922816854.0,0.19865489,-0.3962208,0.45566273
10,1416935072896.0,-0.18203044,-0.20540512,-0.010684967
10,1416943560239.0,-0.13302541,0.23408008,-0.82674694
10,1416954402010.0,0.033118248,0.21671736,-0.7793894
10,1416962377791.0,0.10631287,-0.23349953,-0.9944267
10,1416974230708.0,0.17542422,-0.48296237,-0.7507591
10,1416982191125.0,-0.0071858168,-0.95738614,-0.88873196
10,1416994052687.0,-0.16340101,-1.0339015,-0.5730705
10,1417002040968.0,-0.07524812,-0.55998874,-0.5729208
10,1417012863729.0,-0.02643764,-0.056096673,-0.43691444
10,1417022698677.0,-0.21001637,0.2156806,-0.40245438
10,1417042568468.0,-0.3119694,0.533957,-0.18796921
10,1417053084666.0,-0.46191943,0.3896258,0.045182228
10,1417061071802.0,-0.5737612,0.21448469,0.15492058
10,1417073122062.0,-0.5596057,0.2468499,0.10826683
