x_a,y_a,z_a,x_g,y_g,z_g
-0.21319747,0.0046209097,0.07939339,0.033822145,-0.03568636,-0.19787288
-0.2124716,-0.0929265,0.1695509,0.0037284256,-0.034621093,-0.21944448
-0.29179633,-0.20999599,0.26260567,-0.02263687,-0.03701794,-0.2711098
-0.3057207,-0.14350355,0.22315693,-0.023169503,-0.055127434,-0.30306774
-0.3057207,-0.14350355,0.22315693,-0.01784318,-0.06737798,-0.31718248
-0.25834775,-0.33437204,0.2359724,-0.0063915867,-0.06844324,-0.33129725
-0.25834775,-0.33437204,0.2359724,0.018642128,-0.063116916,-0.34088463
-0.34502447,-0.17484593,-0.004597664,0.041012682,-0.05539375,-0.3371562
-0.34502447,-0.17484593,-0.004597664,0.04234426,-0.051665325,-0.3089267
-0.42093325,-0.06244874,-0.05775833,0.0061252704,-0.051665325,-0.2514024
-0.34435356,-0.4007038,0.1315651,-0.02130529,-0.049534798,-0.21784659
-0.34435356,-0.4007038,0.1315651,-0.04660532,-0.04234426,-0.18615496
-0.3329426,-0.72538006,0.2404995,-0.066046394,-0.029294772,-0.13608754
-0.35764515,-0.8409805,0.33030987,-0.04234426,-0.018375812,-0.1073254
-0.38274693,-0.7258177,0.39786434,-0.01571265,-0.010386328,-0.087085366
-0.3991425,-0.5588355,0.44742393,0.0002663161,-0.0063915867,-0.06711166
-0.36305988,-0.4015665,0.42684746,-0.008255799,-0.004527374,-0.0396811
-0.33377528,-0.27071393,0.4938736,-0.023702133,0.026897928,0.026897928
-0.33564758,-0.23141623,0.5980692,-0.019707393,0.04527374,0.055926383
-0.33564758,-0.23141623,0.5980692,-0.01784318,0.05486112,0.07563378
-0.24233294,-0.062442303,0.54143524,-0.021571605,0.06018744,0.080960095
-0.24233294,-0.062442303,0.54143524,-0.025832662,0.06391586,0.084155895
-0.22621763,-0.011736393,0.49347305,-0.03089267,0.072970614,0.08442221
-0.17355025,0.028966784,0.44319344,-0.027164243,0.07829694,0.084155895
-0.07878947,0.17443883,0.347517,-0.0396811,0.08442221,0.08042747
-0.07878947,0.17443883,0.347517,-0.046339005,0.090281166,0.07163903
-0.06273246,0.2599615,0.27667522,-0.0396811,0.09427591,0.06870956
0.013981104,0.3672006,0.17687702,-0.024234766,0.10013486,0.0727043
0.013981104,0.3672006,0.17687702,-0.02263687,0.103064336,0.072171666
0.013981104,0.3672006,0.17687702,-0.022903185,0.11052119,0.07190535
-0.01900804,0.41506636,0.12692356,-0.047137953,0.12250541,0.06897587
-0.06310058,0.2963909,0.13083458,-0.053795855,0.12623383,0.061519023
-0.07854009,0.16536164,0.16206646,-0.040480047,0.11424961,0.05885586
-0.014647365,0.1955558,0.11638832,-0.02876214,0.10679276,0.050333746
-0.04060948,0.14437997,0.113212585,-0.043409526,0.101999074,0.04447479
-0.08971572,0.09391725,0.057991028,-0.050600063,0.0958738,0.040480047
-0.13976884,0.077958345,0.089764595,-0.049801115,0.07643273,0.03195793
-0.11102867,0.0990566,0.084905624,-0.040746365,0.056459017,0.03568636
-0.10384202,0.10309279,0.12019825,-0.040213734,0.03435478,0.043675844
-0.102128506,0.13859034,0.05449772,-0.046072688,0.028495824,0.04314321
-0.15031195,0.13518679,-0.011200905,-0.062051654,0.02396845,0.0479369
-0.15031195,0.13518679,-0.011200905,-0.063116916,0.017310547,0.050333746
-0.19464612,0.030690432,0.04169464,-0.050600063,0.006657903,0.05352954
-0.14587498,-0.08926141,0.24778843,0.011717909,-0.022903185,0.055127434
-0.08592749,0.08061135,0.2693386,0.033023197,-0.025300032,0.051132694
-0.0808208,0.22914898,0.2962427,0.013582122,-0.019973708,0.05273059
-0.13753486,0.201056,0.35889912,-0.010120012,-0.018908445,0.049801115
-0.20722556,0.1322478,0.34645462,-0.02956109,-0.031158986,0.051931642
-0.20426655,0.10381019,0.28454876,-0.049534798,-0.03834952,0.054328486
-0.20702934,0.03777194,0.28752708,-0.049002163,-0.035153728,0.054594804
-0.19666386,0.01943314,0.34322357,-0.036218993,-0.03435478,0.055127434
-0.17035365,-0.06047809,0.39165688,-0.0058589545,-0.024501082,0.06338324
-0.17019653,-0.060959578,0.41111946,0.0,-0.018908445,0.066046394
-0.2467413,-0.0818758,0.47399712,0.019707393,-0.004261058,0.076965354
-0.2415247,-0.081026316,0.47525787,0.029028457,0.0,0.08335695
-0.23541045,-0.0840379,0.47616673,0.02396845,0.0055926386,0.09347696
-0.2625668,-0.062518716,0.46285343,0.017310547,0.006657903,0.10013486
-0.25500846,-0.060522676,0.46480656,0.00479369,0.017044231,0.11638014
-0.21764064,-0.19988465,0.4284973,0.0034621095,0.020240024,0.11638014
-0.21124482,-0.19717884,0.4303074,0.0002663161,0.02876214,0.11824436
-0.14944506,-0.20936418,0.51573086,0.006657903,0.029294772,0.1206412
-0.14644194,-0.20181465,0.5174961,0.03488741,0.029827405,0.11611383
-0.04899478,-0.20907438,0.4200468,0.04261058,0.0314253,0.11531488
-0.04533577,-0.21326458,0.42025566,0.05832323,0.045007423,0.1206412
-0.0894084,-0.016039252,0.20525742,0.05566007,0.043409526,0.13821806
-0.12161636,0.04489553,0.12693596,0.050866377,0.045007423,0.15819177
-0.18002844,0.123839974,0.092606544,0.048203215,0.049002163,0.170176
-0.18002844,0.123839974,0.092606544,0.035952676,0.043675844,0.18242654
-0.11242342,-0.08769286,0.10043812,0.02130529,0.03222425,0.18908444
-0.026791096,-0.35072708,0.28866482,0.025832662,0.018375812,0.1818939
0.08055377,-0.34731567,0.27448082,0.049002163,0.0127831735,0.17097494
0.1494987,-0.08235681,0.25572014,0.07483483,0.012250541,0.1504686
0.1494987,-0.08235681,0.25572014,0.07536746,0.034088463,0.14247912
0.049244642,0.33896732,0.15261745,0.061519023,0.044208474,0.1486044
0.049244642,0.33896732,0.15261745,0.041279,0.05539375,0.16085494
-0.016725302,0.20164466,0.31980133,0.012250541,0.06657903,0.20959078
-0.016725302,0.20164466,0.31980133,-0.0039947415,0.066312715,0.2511361
-0.015625477,-0.004070401,0.39235783,-0.0061252704,0.063116916,0.27563718
-0.017256498,-0.097023845,0.50428677,-0.0055926386,0.0628506,0.2793656
-0.045134068,0.02749765,0.4803667,0.027963191,0.05219796,0.29214877
-0.045134068,0.02749765,0.4803667,0.03488741,0.045540057,0.29241508
-0.05360174,0.14786565,0.6287813,0.06391586,0.015978966,0.27989823
-0.05360174,0.14786565,0.6287813,0.09321064,-0.00479369,0.27164245
0.15683699,0.100429535,0.31855202,0.13741912,-0.041279,0.25646242
0.15683699,0.100429535,0.31855202,0.2511361,-0.08495484,0.18002969
0.1659925,-0.06830883,0.5321655,0.27723506,-0.1073254,0.14727281
0.1659925,-0.06830883,0.5321655,0.37417415,-0.15180019,0.09560748
0.37732196,-0.12820685,0.6368904,0.46152583,-0.21837921,0.04474111
0.37732196,-0.12820685,0.6368904,0.5704491,-0.28043085,-0.0034621095
0.70171213,-0.1373201,0.645421,0.66552395,-0.33609092,-0.073236935
0.70171213,-0.1373201,0.645421,0.69109035,-0.41625208,-0.18615496
0.90580505,0.9866548,-0.73847294,0.5994776,-0.42770368,-0.27377295
0.90580505,0.9866548,-0.73847294,0.32863408,-0.3158509,-0.16564862
1.5008978,1.367248,0.46490383,-0.06551377,-0.11957593,0.10066749
1.5008978,1.367248,0.46490383,-0.35659727,0.049002163,0.18562233
1.9227805,-0.34670156,1.962532,-0.3387541,0.24261399,0.11717909
1.9227805,-0.34670156,1.962532,-0.13102753,0.39121836,-0.005060006
0.48633826,0.37690014,-0.2565422,0.022104237,0.4543353,-0.08548747
0.48633826,0.37690014,-0.2565422,-0.00479369,0.43409526,-0.094009586
0.35924983,0.84185207,-1.4641047,-0.09054748,0.39947417,-0.06897587
0.35924983,0.84185207,-1.4641047,-0.1635181,0.38562572,-0.03089267
0.54314065,0.1995641,-0.6787596,-0.17656758,0.42850262,-0.010386328
0.54314065,0.1995641,-0.6787596,-0.18322548,0.4002731,-0.090281166
0.05210018,-0.18765032,-0.30173874,-0.12543489,0.36245623,-0.23329292
0.05210018,-0.18765032,-0.30173874,-0.031158986,0.3270362,-0.27670243
-0.38819444,-0.062235653,0.18955135,0.006657903,0.26391926,-0.32304144
-0.38819444,-0.062235653,0.18955135,0.0029294773,0.21491711,-0.36325517
-0.46774185,-0.01766336,1.0488548,0.006657903,0.14620754,-0.36671728
-0.46774185,-0.01766336,1.0488548,0.013582122,0.06391586,-0.3323625
-0.78027594,0.012266219,-0.084516525,0.04447479,-0.024234766,-0.3406183
-0.78027594,0.012266219,-0.084516525,0.07803062,-0.10439592,-0.35766253
-1.3821753,-0.4285183,-0.4141159,0.10466223,-0.20532973,-0.33848777
-1.3247143,-0.32077932,-0.4715767,0.12969595,-0.31265512,-0.3086604
-1.1997722,-0.12288052,-0.5728483,0.10066749,-0.4002731,-0.28495824
-1.1997722,-0.12288052,-0.5728483,0.049534798,-0.45167214,-0.262854
-1.0255524,-0.33892083,-0.695529,-0.025033714,-0.4956143,-0.2511361
-1.0555047,-0.479181,-1.1533966,-0.026365295,-0.5022722,-0.17869811
-0.8147398,-0.9619775,-0.107645035,0.07483483,-0.4247742,-0.0039947415
-0.8147398,-0.9619775,-0.107645035,0.19973709,-0.31478566,0.08069378
0.1412754,-0.8003757,1.9452257,0.2396845,-0.20213392,0.018375812
0.0790261,-0.41012084,2.3689995,0.26711506,-0.04447479,-0.014913702
-0.25093567,-0.43333513,1.9690933,0.20879184,0.08335695,-0.007989483
-0.25093567,-0.43333513,1.9690933,0.08016115,0.14301175,-0.012250541
-0.7340567,0.01970303,0.49719334,-0.054328486,0.16484967,-0.021837922
-0.7340567,0.01970303,0.49719334,-0.1555286,0.15765914,-0.008255799
-0.54325986,0.0029227138,-0.1689663,-0.216515,0.15286545,0.022370555
-0.54325986,0.0029227138,-0.1689663,-0.21411815,0.15499598,0.028229509
-0.25787497,-0.30462122,0.13281345,-0.11957593,0.18588865,0.042077947
-0.09506941,-0.20167053,-0.15927887,-0.0015978967,0.22743396,0.05752428
-0.056504488,0.29984105,-0.22624302,0.012516857,0.21544974,0.022903185
-0.27621102,0.25550514,-0.1693716,-0.009321064,0.17816548,-0.043942157
-0.16161108,0.0010623932,-0.03889084,-0.026631612,0.18109496,0.028495824
-0.028753519,0.15537602,0.054112434,-0.046871636,0.14487597,0.052464273
-0.009199142,0.23107845,0.11401558,-0.043675844,0.13635385,0.027696876
-0.009199142,0.23107845,0.11401558,-0.06684534,0.12357068,0.017044231
0.0511024,0.17182863,0.12790108,-0.08655274,0.112918034,0.026897928
0.09120011,-0.023533463,0.26143742,-0.10759171,0.094009586,0.034621093
0.09141874,-0.04286337,0.29446697,-0.09773801,0.095074855,0.030360037
0.08608723,-0.016203523,0.40107727,-0.06338324,0.092944324,0.024767399
0.07141304,0.13916701,0.37998295,-0.045007423,0.086020105,0.022104237
0.040816784,0.18831825,0.2416687,-0.057257965,0.06844324,0.023702133
0.028235674,0.10428417,0.1923132,-0.08548747,0.048469532,0.024501082
-0.0062861443,-0.024519205,0.20574284,-0.08681905,0.034088463,0.02609898
0.031937838,-0.03250134,0.3474264,-0.07376956,0.019441076,0.025300032
0.031937838,-0.03250134,0.3474264,-0.06338324,0.002396845,0.027963191
0.04822135,0.04054618,0.2817011,-0.054328486,-0.014114754,0.029827405
0.056993723,0.07520592,0.1180172,-0.0561927,-0.022104237,0.027963191
0.038235188,0.09788728,0.03840828,-0.059388492,-0.021571605,0.023169503
0.021751165,0.01833117,0.10279083,-0.06524745,-0.023702133,0.030360037
0.046248436,-0.060013294,0.21472359,-0.046871636,-0.028495824,0.03834952
0.046248436,-0.060013294,0.21472359,-0.037284255,-0.024767399,0.036218993
0.06837559,0.055003166,0.3225813,-0.042876896,-0.019707393,0.036218993
0.03529954,0.0043195486,0.33115292,-0.047670584,-0.024234766,0.031158986
0.07427192,-0.007918239,0.44460392,-0.04580637,-0.02130529,0.033822145
0.07427192,-0.007918239,0.44460392,-0.03089267,-0.023702133,0.023169503
0.093384266,0.26398933,0.23663998,-0.043409526,-0.016511599,0.022370555
0.05539751,0.27547753,0.11319828,-0.06764429,-0.008522116,0.018642128
0.021460533,0.14633715,0.17272949,-0.070041135,0.0010652645,0.02263687
0.026563644,0.059004664,0.38764668,-0.055127434,0.0010652645,0.018109497
0.044416666,0.07388735,0.48931026,-0.025832662,0.0015978967,0.010120012
0.06033969,0.14030921,0.39194298,-0.016245283,0.005060006,0.0026631611
-0.0021021366,0.10573852,0.37209415,-0.022903185,0.014114754,-0.008255799
-0.124213696,0.031292796,0.3369646,-0.022903185,0.018908445,-0.018642128
-0.15013313,0.09969461,0.35182762,-0.013848438,0.012516857,-0.025033714
-0.15013313,0.09969461,0.35182762,-0.013315806,0.006657903,-0.02743056
-0.1729548,0.12851894,0.2831459,-0.02263687,0.0053263223,-0.021038974
-0.21385431,-0.013528824,0.24872398,-0.01917476,0.0005326322,-0.019707393
-0.17829323,-0.06392312,0.304801,-0.0055926386,-0.007190535,-0.023435818
-0.17829323,-0.06392312,0.304801,0.0055926386,-0.010652645,-0.02876214
-0.14323258,-0.050462484,0.28434563,0.0002663161,-0.006924219,-0.02743056
-0.18618321,-0.07436526,0.27591324,-0.008522116,-0.006657903,-0.019707393
-0.19319749,-0.10399294,0.27006054,-0.013582122,-0.011717909,-0.013848438
-0.1767602,-0.047561646,0.25421906,-0.0061252704,-0.010120012,-0.008255799
-0.17611003,0.05585289,0.18552303,-0.007190535,-0.009321064,-0.005060006
-0.17611003,0.05585289,0.18552303,-0.03781689,-0.004527374,0.017310547
-0.16532326,-0.024023175,0.23395634,-0.04580637,-0.0031957934,0.026631612
-0.09329343,-0.07338965,0.2589388,-0.058589544,-0.0053263223,0.04926848
-0.06534219,-0.08858919,0.32209587,-0.060720075,-0.0031957934,0.052464273
-0.0327394,-0.065960765,0.31573772,-0.071106404,0.007456851,0.073236935
-0.04116416,-0.036127567,0.34044266,-0.07989483,0.007190535,0.076965354
0.035368204,-0.104498506,0.25983047,-0.08282431,0.008522116,0.08948222
0.079178095,-0.09462273,0.23863125,-0.073236935,0.010652645,0.09427591
0.1367836,0.056495667,0.29331112,-0.07057377,0.020772656,0.10040118
0.14176106,0.04125464,0.31797504,-0.12010857,0.035952676,0.10359697
0.14176106,0.04125464,0.31797504,-0.08575379,0.0479369,0.099069595
0.15228462,-0.22947156,0.298481,-0.06364955,0.052464273,0.10173275
0.16261244,0.123752,0.27163124,-0.045540057,0.05965481,0.098004326
0.14731216,0.15986383,0.2764511,-0.05006743,0.070041135,0.092944324
0.06599593,0.220379,0.037036896,-0.0727043,0.06737798,0.09054748
0.02814579,0.26019645,0.3284197,-0.10519487,0.06897587,0.094808534
-0.08782458,0.03808546,0.23797894,-0.08894958,0.06471482,0.081226416
-0.16070652,-0.021407008,0.33363342,-0.055926383,0.0561927,0.07057377
-0.20622134,0.07472086,0.35163498,-0.0063915867,0.04447479,0.040480047
-0.25563407,0.2449907,0.38773346,0.04261058,0.036218993,0.007989483
-0.25563407,0.2449907,0.38773346,0.0644485,0.028495824,-0.017576864
-0.46174622,0.36786294,0.37981796,0.063116916,0.02130529,-0.0314253
-0.5801313,0.32095838,0.48015976,0.06711166,0.011717909,-0.047670584
-0.72800446,0.16203737,0.54722786,0.07962852,-0.016511599,-0.07057377
-0.7527466,0.17844272,0.68237114,0.08974853,-0.04261058,-0.087618
-0.7182832,0.30061233,0.725626,0.08628642,-0.05566007,-0.0958738
-0.7182832,0.30061233,0.725626,0.076166406,-0.06711166,-0.1041296
-0.6749456,-0.026923418,0.8085432,0.08894958,-0.07882957,-0.09986854
-0.6055138,-0.077201724,0.90431213,0.128897,-0.09081379,-0.07190535
-0.45437646,0.06016922,0.755085,0.18455707,-0.087618,-0.07643273
-0.45437646,0.06016922,0.755085,0.21571605,-0.075101145,-0.09827065
-0.5559945,-0.32712734,0.003929138,0.21624869,-0.079095885,-0.101200126
-0.5513513,-0.33149457,0.004547119,0.23568976,-0.096939065,-0.11744541
-0.33846068,-0.29934752,-0.3684168,0.26498455,-0.123038046,-0.13475595
-0.35072517,-0.3230909,-0.3739996,0.29507825,-0.13901702,-0.11771172
0.040560484,0.14392447,-0.037981033,0.31718248,-0.14940333,-0.0892159
0.19331622,0.31858867,0.009178162,0.31345406,-0.16271915,-0.0628506
0.3287469,0.30084306,0.12484932,0.2775014,-0.17443706,-0.040213734
0.3647629,0.1383295,0.42456722,0.26205507,-0.20106867,-0.046339005
0.41583896,-0.13134807,0.5298996,0.28868666,-0.24261399,-0.0644485
0.41583896,-0.13134807,0.5298996,0.2958772,-0.32463935,-0.08495484
0.7274692,-0.5342324,0.41532803,0.3009372,-0.360592,-0.076166406
1.187156,-0.48155987,0.35307884,0.19813919,-0.36139098,-0.06498113
1.3771185,-0.36897296,0.40696144,0.11158645,-0.3257046,-0.047137953
1.3771185,-0.36897296,0.40696144,-0.10519487,-0.12250541,0.09986854
1.8732041,-0.67920905,1.1351137,-0.29348037,0.08948222,0.20612867
1.8732041,-0.67920905,1.1351137,-0.42583945,0.283893,0.2181129
0.6313474,-0.14646864,-0.0053892136,-0.46392268,0.43329632,0.17470337
0.6313474,-0.14646864,-0.0053892136,-0.3392867,0.46818373,0.15819177
0.436736,-0.20827746,-1.462575,-0.20879184,0.41278997,0.19228023
0.436736,-0.20827746,-1.462575,-0.11424961,0.3584615,0.30360037
0.67173994,0.4910211,-1.6838837,-0.113983296,0.36938044,0.3717773
0.67173994,0.4910211,-1.6838837,-0.17603496,0.36618465,0.4293016
0.22558916,0.25524342,-0.5795288,-0.24873926,0.35952675,0.46658584
0.22558916,0.25524342,-0.5795288,-0.23888555,0.30173615,0.50387007
-0.07923579,-0.160977,-0.30685234,-0.16218652,0.21118867,0.44821003
-0.07923579,-0.160977,-0.30685234,-0.15419704,0.13369069,0.4149205
-0.28053796,-1.2936143,0.44543457,-0.17204021,0.02609898,0.41918156
-0.28053796,-1.2936143,0.44543457,-0.07350325,-0.08655274,0.42397526
-0.30555713,-1.0807828,0.9308214,0.13475595,-0.19467708,0.3358246
-0.30555713,-1.0807828,0.9308214,0.26045716,-0.3123888,0.19467708
-0.9667866,0.56321496,0.017875671,0.19520971,-0.45193845,0.07243799
-0.9667866,0.56321496,0.017875671,0.07536746,-0.593086,-0.010652645
-0.8568542,0.26218307,-0.43190002,0.04580637,-0.67484504,-0.029028457
-0.8568542,0.26218307,-0.43190002,0.06551377,-0.6181197,-0.025300032
-0.9853134,2.1232953,-0.39694023,0.10173275,-0.46019423,-0.03914847
-0.9853134,2.1232953,-0.39694023,-0.15792546,-0.26178873,0.041279
0.087097526,1.7296538,2.3895636,-0.4002731,-0.15632756,-0.007190535
0.087097526,1.7296538,2.3895636,-0.3571299,0.0026631611,-0.104928546
-0.2886585,-0.6088289,1.7157326,-0.114782244,0.18961707,-0.19041602
-0.2886585,-0.6088289,1.7157326,0.08282431,0.28202876,-0.21518342
-1.3362023,-0.20596194,0.06563473,0.1257012,0.2543319,-0.17789917
-1.3362023,-0.20596194,0.06563473,0.02876214,0.17710021,-0.11451593
-0.6645467,-0.42767668,-0.47123432,-0.08548747,0.12516858,-0.06524745
-0.6645467,-0.42767668,-0.47123432,-0.13795175,0.11771172,-0.013582122
-0.27968025,-0.57538724,-0.2418909,-0.11744541,0.10546118,0.008255799
-0.27968025,-0.57538724,-0.2418909,-0.087884314,0.107858025,0.034088463
0.14011931,-0.43772113,0.27342415,-0.011984225,0.08016115,-0.011984225
0.14011931,-0.43772113,0.27342415,0.08175905,0.04234426,-0.07643273
0.020032883,0.2495647,0.2991724,0.14407702,0.05672533,-0.057257965
0.020032883,0.2495647,0.2991724,0.08042747,0.057790596,-0.009321064
0.042716503,0.23324925,0.2174635,-0.013315806,0.047670584,0.00958738
0.042716503,0.23324925,0.2174635,-0.05885586,0.047137953,0.017310547
0.10527325,-0.031148195,0.49525356,-0.05672533,0.049002163,0.01304949
0.10527325,-0.031148195,0.49525356,-0.027164243,0.054062173,0.0039947415
0.114604235,0.17802858,0.49345493,-0.014114754,0.06364955,-0.0053263223
0.076892614,0.29714787,0.38250732,-0.028495824,0.07803062,-0.012516857
-0.03533435,0.17344582,0.39538956,-0.04580637,0.083090626,-0.0127831735
-0.03533435,0.17344582,0.39538956,-0.046072688,0.08362326,-0.008788432
-0.03838396,0.05813718,0.5234251,-0.028229509,0.07803062,-0.0037284256
0.028782606,0.11860597,0.5444412,-0.01304949,0.07376956,-0.0034621095
0.028782606,0.11860597,0.5444412,0.0018642128,0.070041135,-0.007989483
0.032143593,0.3774866,0.1822567,0.0039947415,0.071106404,-0.017310547
0.032143593,0.3774866,0.1822567,-0.029827405,0.07350325,-0.027696876
-0.046414375,0.16283703,0.12522316,-0.050866377,0.0743022,-0.03009372
-0.046414375,0.16283703,0.12522316,-0.029827405,0.063116916,-0.03009372
0.017081738,0.019099116,0.229249,0.008522116,0.0561927,-0.03914847
0.017081738,0.019099116,0.229249,0.01917476,0.05885586,-0.05219796
0.030091047,0.1792391,0.06923771,-0.0031957934,0.064182185,-0.054328486
0.030091047,0.1792391,0.06923771,-0.018109497,0.057257965,-0.047670584
-0.005356312,-0.18720114,0.17480564,-0.0034621095,0.043942157,-0.04314321
-0.005356312,-0.18720114,0.17480564,0.010652645,0.030626353,-0.04314321
-0.059504986,0.10797238,0.06730747,0.012250541,0.031158986,-0.045540057
-0.059504986,0.10797238,0.06730747,-0.018109497,0.023435818,-0.036751624
-0.15310311,-0.23549616,0.094285965,-0.043942157,0.006657903,-0.015180019
-0.15310311,-0.23549616,0.094285965,-0.041279,-0.01438107,-0.0061252704
-0.20771718,-0.22210813,-0.06252766,-0.032756884,-0.022104237,-0.0053263223
-0.20771718,-0.22210813,-0.06252766,-0.03781689,-0.030360037,0.009853696
-0.25925326,-0.34724844,0.0635643,-0.035153728,-0.042077947,0.027696876
-0.25925326,-0.34724844,0.0635643,-0.01917476,-0.049534798,0.039414786
-0.24627018,-0.32695937,0.19722652,-0.012516857,-0.05139901,0.055127434
-0.24627018,-0.32695937,0.19722652,-0.016245283,-0.05273059,0.07882957
-0.20696807,-0.2314868,0.26494312,-0.020240024,-0.048469532,0.090014845
-0.20696807,-0.2314868,0.26494312,-0.01304949,-0.039414786,0.092145376
-0.1759541,-0.10285175,0.25176334,-0.016777916,-0.037550572,0.101999074
-0.1759541,-0.10285175,0.25176334,-0.015446335,-0.034621093,0.10705908
-0.05959034,0.10115266,0.1337595,-0.03355583,-0.03568636,0.1107875
-0.004523754,0.010173082,0.11700058,-0.046339005,-0.033822145,0.11318435
0.036545753,-0.08545518,0.26874352,-0.052996907,-0.04234426,0.11132014
0.036545753,-0.08545518,0.26874352,-0.016777916,-0.07483483,0.094808534
0.119351625,0.10483003,0.8321924,0.021837922,-0.11158645,0.095074855
0.119351625,0.10483003,0.8321924,0.05965481,-0.1784318,0.09427591
0.04890418,0.051520705,0.8099661,0.08575379,-0.24021713,0.10040118
0.04890418,0.051520705,0.8099661,0.13608754,-0.28336033,0.04314321
0.11875594,-0.17918265,0.20536423,0.221575,-0.33076462,-0.03834952
0.11875594,-0.17918265,0.20536423,0.32490566,-0.3832289,-0.14247912
-0.07243514,0.11436927,-0.43868256,0.31372038,-0.32650355,-0.13422333
-0.07243514,0.11436927,-0.43868256,0.12596752,-0.216515,-0.01571265
0.47014046,0.96844494,1.2718658,-0.19707392,-0.11318435,0.0958738
0.9585576,0.3770771,2.1289892,-0.37337518,0.008255799,0.041545313
0.7487478,-0.2845478,1.921792,-0.2905509,0.19041602,-0.047670584
0.7487478,-0.2845478,1.921792,-0.08362326,0.31984565,-0.096939065
-0.4750905,-0.4109838,0.04428482,0.07403588,0.36645097,-0.105993815
-0.7647891,0.008001447,-0.6332741,0.08548747,0.33103094,-0.08042747
-0.62527704,0.094352365,-0.890605,0.053795855,0.29001826,-0.05965481
-0.32761395,-0.011558175,-0.8070011,-0.004527374,0.216515,-0.0058589545
-0.11418462,0.03339398,-0.7687521,-0.0479369,0.17097494,0.042876896
-0.01694727,0.12521398,-0.4470892,-0.10279802,0.15259913,0.08149273
0.13193023,0.14324057,-0.063529015,-0.111852765,0.14487597,0.0777643
0.13193023,0.14324057,-0.063529015,-0.03542004,0.07403588,-0.018109497
0.001696825,-0.032008052,-0.024188995,0.06578008,0.043675844,-0.033289514
0.001696825,-0.032008052,-0.024188995,0.09241169,0.019707393,-0.015180019
0.02247262,0.22804236,-0.046821594,0.06977482,0.010120012,-0.025033714
-0.042797327,0.13669598,0.1867199,0.040480047,0.0031957934,-0.02396845
-0.005004883,0.059443474,0.515316,0.041012682,-0.007190535,-0.017310547
-0.031152725,0.10192931,0.49182034,0.049002163,-0.006924219,-0.03488741
-0.11904931,0.23119497,0.318388,0.021837922,0.0039947415,-0.0561927
-0.22162485,0.11456859,0.28095722,-0.011451593,0.011717909,-0.070041135
-0.2454493,-0.13566482,0.37879848,-0.016777916,0.008522116,-0.06737798
-0.18112755,-0.15714216,0.45915413,0.008255799,0.012250541,-0.07749799
-0.18888235,-0.09333587,0.58183956,0.03914847,0.018375812,-0.08841695
-0.18888235,-0.09333587,0.58183956,0.036485307,0.019707393,-0.08974853
-0.24966931,0.1040293,0.2841406,0.009321064,0.021571605,-0.08548747
-0.28258014,0.02696538,0.32435608,-0.013848438,0.020240024,-0.07456851
-0.26861858,-0.116131425,0.35072517,-0.016777916,0.017310547,-0.063116916
-0.21258259,-0.1326015,0.2308054,-0.0015978967,0.018642128,-0.054594804
-0.1774044,-0.07657325,0.08927727,-0.0037284256,0.029028457,-0.04926848
-0.17014909,-0.15587294,0.027394295,-0.009321064,0.0314253,-0.036218993
-0.14911556,-0.19058824,-0.0128593445,-0.011984225,0.026897928,-0.017576864
-0.14911556,-0.19058824,-0.0128593445,-0.011717909,0.028229509,-0.0031957934
-0.0867877,-0.051703095,0.10573578,-0.014647386,0.032490566,0.005060006
-0.0867877,-0.051703095,0.10573578,-0.015446335,0.028495824,0.00479369
-0.119957685,0.0703361,0.2585287,-0.0053263223,0.019441076,-0.002130529
-0.11573553,0.12464833,0.2585163,-0.004261058,0.002396845,-0.009054748
-0.1305368,0.16012299,0.14365482,-0.020506341,-0.010120012,-0.014647386
-0.1305368,0.16012299,0.14365482,-0.033289514,-0.0314253,-0.014647386
-0.121454,0.02821374,0.20107746,-0.015180019,-0.050333746,-0.020240024
-0.052974224,0.28126884,0.17244625,-0.00079894834,-0.055127434,-0.02956109
-0.06312132,0.32213396,0.20596409,-0.0077231675,-0.050866377,-0.03542004
-0.062253,0.24465013,0.3211727,-0.024234766,-0.05139901,-0.028229509
0.0020513535,0.03512633,0.44606018,-0.015978966,-0.056991648,-0.018375812
0.0020513535,0.03512633,0.44606018,0.022903185,-0.05832323,-0.022903185
0.15801466,-0.014856577,0.7187805,0.053263225,-0.053795855,-0.03195793
0.21469057,0.1334287,0.6108637,0.053263225,-0.036218993,-0.04181163
0.14219725,0.13523984,0.5760937,0.03089267,-0.014114754,-0.046072688
0.058921218,0.031859636,0.41423225,-0.00079894834,0.0031957934,-0.04580637
0.021764636,-0.021327972,0.27275658,-0.018642128,0.008788432,-0.051132694
0.028232217,-0.08168149,0.24422836,-0.00958738,0.017310547,-0.06391586
0.02910018,0.011367917,0.16756058,-0.0005326322,0.024767399,-0.06977482
-0.028663397,0.15671909,0.07183361,0.0058589545,0.039947417,-0.087085366
-0.03589642,0.21338606,0.20599174,-0.012516857,0.045540057,-0.087884314
-0.03589642,0.21338606,0.20599174,-0.02876214,0.048469532,-0.09933591
-0.13198745,-0.004331112,0.11151028,-0.026365295,0.051665325,-0.10279802
-0.16781974,-0.10626352,0.16437149,-0.0031957934,0.050866377,-0.109988555
-0.16680789,-0.13650405,0.15996552,0.007190535,0.04873585,-0.11345066
