gen_user,test_user,window_idx,anomaly_percentage
2,6,3,0.39768
2,6,4,0.40417
2,6,5,0.43573
2,6,6,0.45795
2,6,7,0.45177
2,6,8,0.48829
2,6,9,0.38813
2,6,10,0.39691
2,6,11,0.43247
2,6,12,0.41157
2,6,13,0.44399
2,6,14,0.41608
2,6,15,0.44668
2,6,16,0.44108
2,6,17,0.42718
2,6,18,0.43375
2,6,19,0.44939
2,6,20,0.50888
2,6,21,0.49046
2,6,22,0.44436
2,6,23,0.47038
2,6,24,0.4237
2,6,25,0.44133
2,6,26,0.4468
2,6,27,0.41876
2,6,28,0.45778
2,7,0,0.43058
2,7,1,0.4453
2,7,2,0.46026
2,7,3,0.39768
2,7,4,0.40417
2,7,5,0.43573
2,7,6,0.45795
2,7,7,0.45177
2,7,8,0.48829
2,7,9,0.38813
2,7,10,0.39691
2,7,11,0.43247
2,7,12,0.41157
2,7,13,0.44399
2,7,14,0.41608
2,7,15,0.44668
2,7,16,0.44108
2,7,17,0.42718
2,7,18,0.43375
2,7,19,0.44939
2,7,20,0.50888
2,7,21,0.49046
2,7,22,0.44436
2,7,23,0.47038
2,7,24,0.4237
2,7,25,0.44133
2,7,26,0.4468
2,7,27,0.41876
2,7,28,0.45778
2,8,0,0.43058
2,8,1,0.4453
2,8,2,0.46026
2,8,3,0.39768
2,8,4,0.40417
2,8,5,0.43573
2,8,6,0.45795
2,8,7,0.45177
2,8,8,0.48829
2,8,9,0.38813
2,8,10,0.39691
2,8,11,0.43247
2,8,12,0.41157
2,8,13,0.44399
2,8,14,0.41608
2,8,15,0.44668
2,8,16,0.44108
2,8,17,0.42718
2,8,18,0.43375
2,8,19,0.44939
2,8,20,0.50888
2,8,21,0.49046
2,8,22,0.44436
2,8,23,0.47038
2,8,24,0.4237
2,8,25,0.44133
2,8,26,0.4468
2,8,27,0.41876
2,8,28,0.45778
2,19,0,0.43058
2,19,1,0.4453
2,19,2,0.46026
2,19,3,0.39768
2,19,4,0.40417
2,19,5,0.43573
2,19,6,0.45795
2,19,7,0.45177
2,19,8,0.48829
2,19,9,0.38813
2,19,10,0.39691
2,19,11,0.43247
2,19,12,0.41157
2,19,13,0.44399
2,19,14,0.41608
2,19,15,0.44668
2,19,16,0.44108
2,19,17,0.42718
2,19,18,0.43375
2,19,19,0.44939
2,19,20,0.50888
2,19,21,0.49046
2,19,22,0.44436
2,19,23,0.47038
2,19,24,0.4237
2,19,25,0.44133
2,19,26,0.4468
2,19,27,0.41876
2,19,28,0.45778
2,21,0,0.43058
2,21,1,0.4453
2,21,2,0.46026
2,21,3,0.39768
2,21,4,0.40417
2,21,5,0.43573
2,21,6,0.45795
2,21,7,0.45177
2,21,8,0.48829
2,21,9,0.38813
2,21,10,0.39691
2,21,11,0.43247
2,21,12,0.41157
2,21,13,0.44399
2,21,14,0.41608
2,21,15,0.44668
2,21,16,0.44108
2,21,17,0.42718
2,21,18,0.43375
2,21,19,0.44939
2,21,20,0.50888
2,21,21,0.49046
2,21,22,0.44436
2,21,23,0.47038
2,21,24,0.4237
2,21,25,0.44133
2,21,26,0.4468
2,21,27,0.41876
2,21,28,0.45778
2,22,0,0.43058
2,22,1,0.4453
2,22,2,0.46026
2,22,3,0.39768
2,22,4,0.40417
2,22,5,0.43573
2,22,6,0.45795
2,22,7,0.45177
2,22,8,0.48829
2,22,9,0.38813
2,22,10,0.39691
2,22,11,0.43247
2,22,12,0.41157
2,22,13,0.44399
2,22,14,0.41608
2,22,15,0.44668
2,22,16,0.44108
2,22,17,0.42718
2,22,18,0.43375
2,22,19,0.44939
2,22,20,0.50888
2,22,21,0.49046
2,22,22,0.44436
2,22,23,0.47038
2,22,24,0.4237
2,22,25,0.44133
2,22,26,0.4468
2,22,27,0.41876
2,22,28,0.45778
2,26,0,0.43058
2,26,1,0.4453
2,26,2,0.46026
2,26,3,0.39768
2,26,4,0.40417
2,26,5,0.43573
2,26,6,0.45795
2,26,7,0.45177
2,26,8,0.48829
2,26,9,0.38813
2,26,10,0.39691
2,26,11,0.43247
2,26,12,0.41157
2,26,13,0.44399
2,26,14,0.41608
2,26,15,0.44668
2,26,16,0.44108
